tracking_id	XH_1916	XH_1917	XH_1918	XH_1919	XH_1920	XH_1921	XH_1922	XH_1923	XH_1924
ENSMUSG00000049940	15.9807	15.6014	16.076	22.8453	18.4806	14.5181	17.505	14.9195	21.4296
ENSMUSG00000049950	7.37927	10.0295	8.80494	9.35538	10.3332	9.33508	11.55	8.81293	9.87788
ENSMUSG00000049957	10.3122	10.3159	11.7571	23.3842	16.811	14.9433	12.6845	12.7744	14.2904
ENSMUSG00000049960	56.1671	52.6321	52.207	38.8777	41.6932	56.7043	51.7644	53.6604	55.8027
ENSMUSG00000049969	67.1391	46.3099	52.7431	80.1457	57.9246	50.711	67.5034	49.6456	68.5329
ENSMUSG00000049971	18.4936	17.168	13.395	12.3408	13.8016	14.7715	12.7965	16.1178	15.1649
ENSMUSG00000050002	6.53305	7.16328	6.78671	7.94453	7.32684	6.83307	7.66071	6.61137	8.53899
ENSMUSG00000050017	40.5247	40.2764	40.6462	35.3121	34.2346	39.198	36.1987	35.3127	32.6406
ENSMUSG00000050029	11.5695	8.22893	9.21299	8.43535	9.60215	9.5247	9.43465	8.6916	7.3869
ENSMUSG00000050043	61.6651	63.1341	48.1536	55.6383	69.0307	66.4646	57.8232	64.7101	70.3557
ENSMUSG00000050050	1.12914	0.995296	1.25002	1.35688	1.36495	1.40633	0.995256	1.07305	0.873734
ENSMUSG00000050052	17.0311	15.2964	15.0344	18.1172	10.149	17.9003	10.7165	16.1391	10.9679
ENSMUSG00000050069	1.67939	2.57425	2.05881	2.03159	2.03294	1.91187	2.0239	2.02927	1.31519
ENSMUSG00000050071	465.842	427.334	407.393	361.526	364.675	445.651	375.895	389.887	388.946
ENSMUSG00000050079	5.60694	5.50621	6.38844	4.85258	4.56967	6.19002	4.6816	5.73969	4.8943
ENSMUSG00000050088	6.64871	6.18177	6.43733	7.30469	8.44265	6.46995	7.40676	6.60058	6.22571
ENSMUSG00000050105	0.750816	1.94532	1.09118	0.160689	0.523089	1.42686	1.1865	0.728453	1.11757
ENSMUSG00000050106	1.87056	3.71683	2.88446	1.66342	2.11293	3.62813	1.8662	4.77945	2.77887
ENSMUSG00000050107	6.47882	9.46749	12.7231	14.6242	17.9231	10.599	16.9112	9.84889	13.9306
ENSMUSG00000050122	5.50012	10.4835	9.77454	36.4614	49.4568	18.8345	39.1605	8.98487	43.0421
ENSMUSG00000050132	2.1883	5.7257	4.93824	5.47948	5.0099	4.56753	4.864	5.05618	5.61402
ENSMUSG00000050144	8.66933	6.15589	6.93163	8.1638	6.38567	7.07129	8.18208	6.27696	9.14184
ENSMUSG00000050148	19.7767	15.9779	16.2398	17.8245	17.6111	14.4522	17.0539	17.2342	18.0622
ENSMUSG00000050150	7.55051	11.244	12.4395	10.6383	13.7647	10.2142	11.8417	12.1395	12.1581
ENSMUSG00000050157	0.978355	1.53641	0.498849	1.95067	1.056	0.44492	1.11951	0.669245	1.08006
ENSMUSG00000050174	1.47812	2.23522	1.50328	3.26708	1.81915	1.21029	1.46384	2.26177	2.27754
ENSMUSG00000050188	26.9747	23.1095	17.0543	17.2366	13.4608	25.9954	18.9924	24.8004	25.0812
ENSMUSG00000050192	4.19078	3.68867	4.11748	4.38729	3.60995	3.98928	3.11973	3.9601	3.09153
ENSMUSG00000050197	0.469485	1.47675	1.41401	1.01476	0.819283	0.919179	0.372638	1.03494	0.501475
ENSMUSG00000050199	14.2022	16.0152	18.9696	19.7026	21.3252	14.8836	18.2128	17.332	17.6202
ENSMUSG00000050212	6.86435	14.0686	9.58195	13.9121	14.8615	7.43879	7.22486	10.4056	13.1706
ENSMUSG00000050213	19.6057	20.009	19.4654	22.2146	24.387	19.0264	18.6301	17.808	19.0053
ENSMUSG00000050222	2.316	3.63258	1.95593	2.60096	1.49507	1.29992	0.892857	2.76241	1.51822
ENSMUSG00000050229	2.1178	2.17622	2.43137	2.7807	2.91485	2.45031	2.68015	2.69806	2.55911
ENSMUSG00000050234	0.642197	1.07888	0.734661	0.651111	0.591378	1.00996	0.601667	1.15471	0.857854
ENSMUSG00000050240	12.7558	9.47598	9.11618	10.8869	8.75433	10.0986	9.34455	9.15892	10.5994
ENSMUSG00000050243	2.77896	1.28091	2.181	0.598415	0.962567	3.49924	2.12708	2.04826	2.31265
ENSMUSG00000050244	52.5591	48.7605	54.9276	51.0616	51.5202	47.6674	55.1555	48.7034	56.2191
ENSMUSG00000050248	9.66867	9.5293	10.8449	5.75629	9.36378	11.5218	7.22783	11.5572	7.98776
ENSMUSG00000050270	0.699618	1.53922	1.32611	2.24954	2.04287	1.52685	1.50467	2.27428	1.84341
ENSMUSG00000050271	11.3462	7.19996	7.29186	6.87696	3.44845	8.01418	3.87394	7.19513	4.23292
ENSMUSG00000050288	2.87194	4.35811	3.49203	2.4878	2.0819	2.76902	2.74674	3.45219	3.92682
ENSMUSG00000050299	131.74	114.436	127.023	61.6473	77.4383	183.061	144.119	172.469	132.111
ENSMUSG00000050310	9.04614	7.51925	8.42729	11.5565	12.0889	8.32608	10.114	7.84812	9.06046
ENSMUSG00000050312	2.43674	3.56673	3.50057	1.65476	2.07045	5.18307	4.88751	4.3975	3.12754
ENSMUSG00000050323	19.2593	16.7269	16.7606	23.4689	20.676	20.422	14.7832	14.9512	15.2301
ENSMUSG00000050332	2.11276	1.60265	1.89198	1.73475	1.84396	1.72785	2.04207	1.60291	1.97627
ENSMUSG00000050335	28.1988	26.0532	20.3957	24.6562	21.6092	21.7981	28.0495	28.0703	22.8671
ENSMUSG00000050357	5.42033	4.94566	4.19886	2.16723	2.27432	3.92615	1.83208	3.93546	2.11983
ENSMUSG00000050359	0.720984	0.823132	0.613134	1.14759	0.307976	0.561298	0.624883	1.06995	0.524955
ENSMUSG00000050373	3.16214	3.50897	2.71126	3.37668	3.88546	1.83762	2.30786	3.37432	3.91152
ENSMUSG00000050379	13.3744	15.7056	11.1641	19.5872	18.9441	13.2298	16.7395	11.7194	17.4626
ENSMUSG00000050382	3.07529	3.51097	3.26043	2.60158	2.57897	3.30366	3.15409	3.41005	3.66121
ENSMUSG00000050390	15.1672	10.9549	10.845	10.8817	9.69125	11.9834	10.7389	12.31	12.9134
ENSMUSG00000050394	1.66661	1.73843	1.86449	1.54015	1.94857	2.08378	2.51729	1.93827	1.71646
ENSMUSG00000050410	6.06075	7.06803	5.93513	7.25097	6.89758	6.27645	6.62013	6.55984	6.70701
ENSMUSG00000050424	2.16006	17.5713	12.3949	33.4077	47.969	15.0593	39.2844	15.742	78.8264
ENSMUSG00000050428	3.45822	3.70755	4.92496	3.37218	3.39003	3.89852	3.16402	4.62133	4.04755
ENSMUSG00000050447	1.61432	2.29391	1.14989	6.51527	0.990555	0.669502	1.83096	1.78963	2.63256
ENSMUSG00000050471	11.6324	11.8379	11.5395	11.2903	10.1154	11.2022	10.339	10.1494	10.1914
ENSMUSG00000050490	1.92512	2.65651	2.86113	0.450733	1.94552	4.26825	3.00906	2.66263	2.44587
ENSMUSG00000050530	2.95608	3.11288	3.37652	2.7191	2.07013	3.59881	2.72235	3.37808	2.34806
ENSMUSG00000050534	0.537006	1.12584	1.4727	0.82991	0.301932	1.53369	0.610033	1.48413	0.408603
ENSMUSG00000050538	2.85156	3.06378	4.35399	2.21585	2.75224	3.94971	4.17839	4.83087	3.46719
ENSMUSG00000050545	0.636021	2.28104	2.93913	5.21017	1.02325	2.44017	2.01172	0.396634	1.13069
ENSMUSG00000050549	0.927737	1.17286	0.774516	1.84449	1.24543	0.976542	1.1051	0.715374	0.979779
ENSMUSG00000050552	40.0325	58.5596	38.2011	33.6849	25.902	50.5778	39.3046	45.5038	49.0243
ENSMUSG00000050555	10.1301	9.02731	10.5215	12.9179	13.6662	10.6528	13.0985	10.3835	12.1445
ENSMUSG00000050556	1.63718	2.29082	1.84096	0.879512	1.03185	2.64526	0.88885	2.22194	1.12614
ENSMUSG00000050565	53.1019	49.5917	47.4391	56.7528	55.6323	48.7491	54.2029	47.2357	52.431
ENSMUSG00000050567	7.83931	8.39761	9.94288	9.01485	7.34059	9.42232	8.10662	8.7686	7.86197
ENSMUSG00000050578	0.614631	0.506651	0.516842	1.78857	1.39777	0.603113	0.912736	0.531873	0.361465
ENSMUSG00000050592	1.00935	1.18364	1.63711	2.44062	3.01194	1.39411	1.95388	2.99719	2.08492
ENSMUSG00000050605	6.08622	5.0619	4.77149	6.86136	6.07979	5.86543	4.84139	4.89369	4.34284
ENSMUSG00000050608	124.09	99.3612	90.5386	95.1127	69.3763	115.879	91.7826	113.559	101.346
ENSMUSG00000050619	2.20145	1.92393	2.56606	2.93899	2.61421	2.66498	2.06779	1.67563	1.62084
ENSMUSG00000050621	49.65	41.9239	59.5158	37.3368	32.2752	81.7366	69.4321	63.1979	54.0568
ENSMUSG00000050623	4.91831	7.50623	4.52413	4.52065	2.11108	5.87452	2.62155	6.1131	3.2756
ENSMUSG00000050627	9.86192	14.8628	12.4589	13.5138	12.1779	13.555	11.9708	13.2732	12.1428
ENSMUSG00000050628	193.41	138.311	103.376	115.956	100.786	92.1255	83.193	116.878	130.413
ENSMUSG00000050668	10.892	11.035	13.3349	15.9071	11.7501	12.6264	11.7225	12.3619	11.0072
ENSMUSG00000050671	2.16101	2.21904	2.55004	1.57977	3.53555	2.25855	2.09471	1.66199	2.56594
ENSMUSG00000050675	0.413907	0.659669	0.657759	1.04159	0.963678	1.1228	0.684726	0.555136	0.566668
ENSMUSG00000050697	9.0351	8.61213	11.2098	10.9052	12.2733	10.1671	10.1628	9.21526	8.42259
ENSMUSG00000050700	0.982059	1.66119	1.57503	1.05905	0.91437	1.78267	0.985837	1.74336	0.794325
ENSMUSG00000050705	35.6338	35.709	34.7326	35.8957	28.4066	35.0002	28.7026	31.2373	31.6951
ENSMUSG00000050708	2309.62	1400.03	1455.41	875.539	811.848	1151.71	1058.58	1408.88	1231.12
ENSMUSG00000050714	2.35288	1.49691	2.13283	2.84649	2.86493	2.48234	2.51295	2.55415	1.89851
ENSMUSG00000050721	4.94583	5.54879	6.15439	6.33758	6.66794	6.21589	6.53209	6.56905	5.71547
ENSMUSG00000050730	3.9132	5.20421	7.15165	5.91542	7.42972	6.26965	5.54736	4.96737	2.69156
ENSMUSG00000050732	19.5421	24.1542	17.1739	14.8176	18.0183	23.4074	18.971	19.3955	20.8818
ENSMUSG00000050737	5.26375	8.10175	8.03224	6.2263	9.32228	8.57535	9.13854	7.85864	8.7957
ENSMUSG00000050751	2.02071	2.63634	2.15189	1.9232	1.74242	2.83164	0.758427	2.78608	0.843465
ENSMUSG00000050777	4.16874	5.35808	4.54785	3.83638	3.84678	4.82237	5.21421	5.79549	5.72877
ENSMUSG00000050786	1.72693	2.04991	1.79473	2.87693	2.41922	2.62104	2.66823	2.16224	2.41534
ENSMUSG00000050796	1.59142	1.932	1.25847	1.73815	1.3844	1.49737	1.46301	1.62883	1.71778
ENSMUSG00000050812	13.1079	9.83581	12.5057	7.6611	7.34054	10.5293	8.05761	10.1836	7.91289
ENSMUSG00000050821	0.912786	1.53752	0.985893	1.3803	0.335548	1.06163	0.842186	1.10302	0.869933
ENSMUSG00000050822	8.70428	8.15029	6.0788	4.20448	4.86806	5.88673	4.878	6.39094	7.81029
ENSMUSG00000050846	6.98453	4.16501	4.39104	3.39428	3.78773	4.8846	4.18687	4.31372	4.07684
ENSMUSG00000050854	5.99515	3.03604	1.60335	1.60851	0.420373	4.62717	1.3541	1.23459	2.1397
ENSMUSG00000050855	2.86024	3.36657	3.21208	4.2727	5.17546	2.97995	4.03972	4.06279	3.02669
ENSMUSG00000050856	430.53	336.678	315.46	253.677	289.931	350.476	347.256	347.942	387.769
ENSMUSG00000050860	3.23043	5.90495	4.26174	5.80059	2.01903	2.5082	2.67895	2.92896	4.90273
ENSMUSG00000050890	4.64297	3.25292	3.63215	5.09817	2.56183	4.77569	4.38011	2.97276	5.64232
ENSMUSG00000050891	12.2617	12.1881	13.813	14.4221	14.278	12.0825	15.6208	11.9504	13.4703
ENSMUSG00000050900	1.37037	1.21136	1.28984	0.402777	1.28486	1.01542	1.26577	1.09647	1.52491
ENSMUSG00000050908	2.93347	2.76363	2.34353	2.68093	1.21466	2.71976	1.98132	3.01108	2.20332
ENSMUSG00000050910	4.85518	8.15142	6.60587	7.60658	5.54108	5.43191	4.85032	5.87636	6.27616
ENSMUSG00000050912	14.0108	10.1115	10.4411	15.5412	16.1622	9.01907	12.423	8.75759	11.4678
ENSMUSG00000050914	30.7695	29.1893	28.8429	9.47246	12.5813	23.3585	9.96382	22.0134	12.2636
ENSMUSG00000050917	36.9018	28.1636	30.8383	59.8935	54.3122	33.0902	34.5393	31.5519	39.0516
ENSMUSG00000050930	1.41513	1.08017	1.23534	1.31337	1.02791	1.31949	1.56561	1.21246	1.04751
ENSMUSG00000050931	1.32911	2.03151	1.11262	0.665858	0.866942	1.69515	1.82426	1.97946	1.55033
ENSMUSG00000050936	0.138297	0.0773249	0.0832352	2.27515	3.15757	0.0938	0.136368	0.0384302	0.176329
ENSMUSG00000050945	1.3733	1.90021	1.60874	1.33729	1.71469	1.86777	1.40517	1.65056	1.1694
ENSMUSG00000050947	1.07655	1.51072	0.624226	1.05977	1.4716	0.477641	0.738043	0.863088	0.698555
ENSMUSG00000050953	76.65	44.7651	53.9759	68.6792	57.4475	54.3257	71.2859	52.6903	74.5947
ENSMUSG00000050957	2.69475	2.35379	2.34899	2.80996	3.3753	1.90996	2.66125	1.95657	2.76381
ENSMUSG00000050965	1.24937	1.47571	1.51065	3.0611	1.33519	1.45058	1.34538	1.11789	1.80263
ENSMUSG00000050966	81.8073	60.2811	60.4856	67.1315	85.842	48.3968	80.3325	57.936	87.6762
ENSMUSG00000050973	1.22594	1.53371	1.82981	1.52723	1.54571	1.57373	1.70465	1.89299	1.69033
ENSMUSG00000050989	4.48059	4.01708	4.10433	3.52879	3.54829	3.9756	3.14869	4.26075	2.9715
ENSMUSG00000051007	12.4527	13.9836	11.0132	10.3561	10.1824	11.5657	10.9212	12.6054	13.079
ENSMUSG00000051041	0.304199	0.842875	0.645068	0.75963	1.89241	0.71071	1.04942	0.950935	1.00764
ENSMUSG00000051043	2.75129	11.0687	9.32943	10.1699	5.37314	11.371	8.25649	8.67505	8.10907
ENSMUSG00000051065	4.27912	2.73548	2.53727	4.15604	4.58613	3.469	4.74044	3.26089	5.52741
ENSMUSG00000051067	1.2713	1.34666	0.978561	0.38745	0.636713	0.629792	0.453386	0.750526	0.816766
ENSMUSG00000051113	1.2824	0.629415	0.845928	0	0.44875	0.706618	0.419553	0.566663	1.794
ENSMUSG00000051124	0.674287	1.05663	1.46013	0.965111	1.49891	2.02451	2.18084	1.61548	1.4732
ENSMUSG00000051133	2.66971	0	1.0833	0	14.0672	0	2.17114	0.873187	3.49724
ENSMUSG00000051146	2.21262	1.32962	1.24306	0.451343	0.490156	0.818742	0.802368	1.33686	1.18119
ENSMUSG00000051149	20.1996	21.7238	19.856	15.7262	13.1959	21.6316	10.9703	17.8021	11.3422
ENSMUSG00000051154	12.3596	8.23201	10.677	15.0348	13.1238	10.7107	10.1076	9.82419	7.3583
ENSMUSG00000051159	1.91887	2.38444	1.90733	2.21597	1.83734	3.38068	2.21949	2.37409	1.12703
ENSMUSG00000051166	10.5779	10.9891	11.0728	12.3526	9.99123	12.6436	11.8706	12.0764	10.8689
ENSMUSG00000051169	13.7397	13.8976	18.006	16.7766	9.51887	16.0127	13.579	18.4129	19.2488
ENSMUSG00000051176	47.8575	46.1068	48.7407	49.0032	45.786	51.4496	44.5862	43.6908	45.5463
ENSMUSG00000051184	4.44261	4.77642	3.8901	4.47666	3.24569	3.89724	4.1027	4.83134	4.05925
ENSMUSG00000051185	3.04035	2.41045	2.10047	2.91709	2.18486	1.96942	1.64304	2.06098	2.03986
ENSMUSG00000051212	0.0200795	0.0198572	0.0211004	0.250198	1.5454	1.15534	0.0164132	0.0601406	0.0322011
ENSMUSG00000051220	12.8547	10.7944	13.5513	12.6254	12.3475	12.9912	12.0071	10.9631	11.57
ENSMUSG00000051223	153.434	139.178	161.152	193.302	186.172	150.074	183.382	147.552	158.019
ENSMUSG00000051224	1.49996	2.10384	1.57682	4.69706	3.02223	1.68017	2.32107	0.793851	1.78097
ENSMUSG00000051232	29.0575	37.9794	38.943	48.7904	45.5865	40.963	41.3906	39.116	39.4564
ENSMUSG00000051234	165.221	182.299	102.01	89.0926	117.077	133.353	101.378	149.927	152.121
ENSMUSG00000051235	7.18464	7.44055	7.89812	5.02567	12.1878	6.69468	9.06035	6.08333	7.73448
ENSMUSG00000051236	0.727879	1.90643	1.34807	1.11678	1.36532	1.66766	1.31887	1.30392	0.788108
ENSMUSG00000051238	3.7773	4.79998	3.42824	2.93764	2.45692	3.72546	2.68715	3.85148	3.28733
ENSMUSG00000051243	1.94929	2.11229	2.01888	2.48792	1.81881	3.61182	1.06514	2.76958	2.34779
ENSMUSG00000051255	10.3106	5.7457	11.0135	4.66219	8.09898	12.8788	10.4857	9.26105	7.90063
ENSMUSG00000051256	33.9139	43.7295	38.3962	34.0965	32.4051	45.0089	38.5098	44.7442	46.0412
ENSMUSG00000051257	56.6399	85.8905	81.1936	125.374	127.683	121.341	117.903	91.7854	110.748
ENSMUSG00000051278	4.59649	3.44316	4.09307	6.91787	6.57429	4.35405	4.8042	3.61498	4.66807
ENSMUSG00000051285	13.3156	9.65464	10.721	20.8837	20.5226	9.2769	16.5647	9.23933	12.5864
ENSMUSG00000051306	7.82918	7.19485	7.22711	6.79867	8.87762	8.33145	6.9974	7.14097	7.43674
ENSMUSG00000051316	39.9273	42.7477	42.2005	55.3282	55.6692	46.3298	51.5905	41.0058	45.2356
ENSMUSG00000051319	15.7688	13.966	8.35971	10.4455	8.40739	7.845	8.83772	10.7213	17.2599
ENSMUSG00000051323	0.400584	0.709115	0.748705	0.889306	1.26735	0.8854	1.17392	0.848551	1.22301
ENSMUSG00000051329	41.2164	37.6554	43.6452	35.4853	43.9156	43.044	37.0643	37.0477	34.8991
ENSMUSG00000051335	2.87612	1.27505	0.859432	0.829691	1.26524	1.15164	0.984844	0.859714	1.28911
ENSMUSG00000051339	2.11849	2.32935	2.58056	2.58602	3.40077	2.55491	2.57228	2.49167	2.45537
ENSMUSG00000051341	0.796732	0.862572	0.889557	0.848586	1.21969	1.11669	0.970315	0.819889	0.953858
ENSMUSG00000051343	2.34843	3.42432	3.53702	3.99552	3.59664	2.92422	3.32957	2.60609	3.30284
ENSMUSG00000051344	1.96612	2.82015	2.93118	3.73132	2.92695	3.11797	3.3	2.60002	3.56709
ENSMUSG00000051346	15.8507	16.5772	17.6985	14.6196	17.9606	17.0473	20.2653	16.4007	20.1888
ENSMUSG00000051351	1.51273	1.1319	1.24342	0.632253	0.847735	1.00715	1.20657	0.925022	1.6306
ENSMUSG00000051355	93.9879	113.295	123.713	176.099	174.764	117.558	125.561	98.9638	107.545
ENSMUSG00000051367	0.966843	2.78799	2.84238	4.58528	4.21357	1.96204	2.68994	2.79465	1.99523
ENSMUSG00000051375	3.17743	3.43322	4.33695	2.30789	1.86735	3.42576	2.27296	3.70681	2.09138
ENSMUSG00000051378	21.9702	35.9708	39.5701	33.9556	35.996	41.428	39.1606	40.1538	38.4615
ENSMUSG00000051379	1.50642	1.67953	1.87028	1.9044	2.35996	2.14105	2.42557	1.95385	1.88629
ENSMUSG00000051390	17.4741	20.1252	15.7568	15.6199	12.9777	23.0737	15.7307	21.7543	19.2915
ENSMUSG00000051391	221.903	243.87	230.975	207.675	184.064	264.962	201.222	273.626	243.848
ENSMUSG00000051396	2.60582	1.76513	1.92997	1.89043	2.2545	2.16801	2.00142	1.8992	1.9795
ENSMUSG00000051403	13.3128	15.247	14.0947	12.9487	13.2936	14.859	12.1944	13.5499	13.4943
ENSMUSG00000051412	5.11873	5.1101	6.46838	8.8142	8.52805	6.29875	7.20658	5.33056	5.23783
ENSMUSG00000051413	5.82248	5.71347	6.58902	5.03178	6.74026	6.02528	5.40829	5.34493	5.91003
ENSMUSG00000051427	1.08537	2.0304	2.07633	1.16426	1.45472	2.22372	1.46401	2.08499	1.53881
ENSMUSG00000051439	3.34589	2.48921	2.71132	2.68811	2.49108	2.70042	3.33255	2.62669	2.33695
ENSMUSG00000051444	0.851718	0.830329	1.31393	0.780663	1.24161	1.31309	1.14136	1.04154	0.927315
ENSMUSG00000051451	26.9559	15.7902	11.9056	16.891	20.4455	12.2411	12.0555	12.0757	19.6931
ENSMUSG00000051455	3.123	8.80928	9.89518	8.47279	8.45312	9.41561	5.46833	7.14461	4.90206
ENSMUSG00000051457	1.04123	5.1514	4.79579	4.24228	7.25439	5.24119	7.80234	5.01884	7.44734
ENSMUSG00000051469	14.9249	14.5204	17.7686	19.6068	23.2717	16.0699	18.0986	13.6785	14.4983
ENSMUSG00000051483	33.0334	44.524	29.4825	29.6395	33.1142	27.2841	23.4589	26.8878	32.5972
ENSMUSG00000051495	5.77143	5.35477	5.69971	6.5722	5.56542	4.34035	4.27097	5.31991	5.26807
ENSMUSG00000051502	1.67868	3.16404	2.25403	2.80491	4.11646	2.34806	2.92375	2.45581	2.82508
ENSMUSG00000051510	57.0701	63.5758	63.46	54.8083	45.4297	60.7245	45.3842	58.7914	56.0271
ENSMUSG00000051517	12.1483	12.6621	12.1444	11.1957	12.0106	14.0166	13.0923	12.6122	14.4847
ENSMUSG00000051518	33.1954	38.5418	36.5607	34.5141	41.2345	38.9633	32.2775	37.0805	39.1938
ENSMUSG00000051527	0.775107	0.967465	1.0737	1.91349	1.84741	1.36449	1.26576	0.902872	0.680474
ENSMUSG00000051550	4.58443	4.12113	4.53559	4.12921	9.16823	4.76858	3.60142	4.68984	5.47196
ENSMUSG00000051557	28.7978	30.909	29.6594	17.1203	18.1862	26.4097	20.5065	30.6771	32.1083
ENSMUSG00000051579	50.3302	38.3169	46.5114	79.8755	64.0944	39.1656	58.52	39.3665	47.307
ENSMUSG00000051582	0.398944	1.4833	1.38084	1.01982	3.0187	1.93076	2.46435	1.18797	2.1035
ENSMUSG00000051586	12.7924	14.8704	15.2466	14.0829	20.5639	16.0244	17.1256	14.9737	17.4674
ENSMUSG00000051615	3.82279	3.1664	2.80341	3.75741	2.87527	2.62157	2.81722	3.39043	3.00126
ENSMUSG00000051627	0.324891	0.29472	0.309098	15.4459	14.1323	0.202169	0.521557	0.0875525	0.305777
ENSMUSG00000051639	37.2893	39.542	32.4785	16.7114	16.8479	49.998	28.1654	47.9465	32.3187
ENSMUSG00000051650	20.8367	18.4164	19.3534	32.3351	28.9331	16.682	16.6975	16.3387	19.6873
ENSMUSG00000051671	19.1205	29.7028	19.8349	20.6666	21.7432	12.3796	9.48266	20.2925	21.7791
ENSMUSG00000051674	6.91279	9.41157	9.02587	18.4439	10.4761	10.5722	9.70244	8.86069	8.78546
ENSMUSG00000051675	6.43563	7.72159	8.19651	6.49762	5.82644	8.96802	6.1477	10.7462	6.65462
ENSMUSG00000051695	385.516	343.727	295.081	306.885	254.351	278.756	233.333	330.489	305.976
ENSMUSG00000051705	2.51193	1.94964	2.34808	2.06767	3.74521	2.23353	2.87079	2.58572	2.71555
ENSMUSG00000051721	5.12399	3.47521	4.39324	5.88355	4.05435	4.4676	4.13601	4.08843	4.56571
ENSMUSG00000051730	25.3511	21.3568	21.4641	33.5139	27.1397	23.9275	26.4627	21.8384	25.34
ENSMUSG00000051735	4.03235	4.33838	3.41744	11.9982	9.45633	4.40654	11.3799	4.58312	10.209
ENSMUSG00000051736	1.06122	2.02246	2.05734	1.08202	1.45802	1.43563	2.25291	2.33411	3.1393
ENSMUSG00000051747	0.0548603	0.164365	0.203917	1.02567	1.67376	0.269158	0.847875	0.216274	0.553608
ENSMUSG00000051768	52.7244	56.4551	56.8521	49.7099	51.4209	54.965	51.7718	58.0585	58.476
ENSMUSG00000051786	9.7829	13.083	11.9626	8.07915	12.0448	12.1986	11.122	10.9167	10.7439
ENSMUSG00000051790	8.70897	10.8688	10.1357	7.48004	7.87994	9.75322	8.31353	9.19788	9.62464
ENSMUSG00000051811	66.9518	36.2386	31.3768	25.4237	36.5267	34.8227	30.0379	41.4233	48.5345
ENSMUSG00000051817	13.7847	9.29188	8.12025	8.73162	11.1449	7.81796	7.04518	9.88012	10.3487
ENSMUSG00000051853	20.6328	26.546	29.6732	25.3895	22.998	32.1984	35.0885	33.1827	32.3754
ENSMUSG00000051855	0.169966	45.2475	53.2405	39.6591	16.1268	48.3304	23.4791	53.2644	0.35727
ENSMUSG00000051864	10.9093	11.7841	10.6229	10.8408	9.84694	11.7633	10.0883	10.047	12.008
ENSMUSG00000051934	28.843	24.3337	20.4961	25.6182	25.8513	19.7611	16.5452	17.7813	17.8117
ENSMUSG00000051950	5.01626	6.53376	7.59932	12.5269	9.62907	6.82014	10.9752	6.67904	10.8088
ENSMUSG00000051977	0.900809	0.491743	1.07666	1.13786	1.93841	0.639767	1.05522	1.05508	1.04149
ENSMUSG00000051978	11.6994	13.316	11.9201	10.5003	10.7842	13.8539	8.04529	11.8472	7.53164
ENSMUSG00000051989	18.2222	26.2835	24.04	33.0459	24.0245	26.7773	25.9502	24.0951	23.0686
ENSMUSG00000051998	0.386121	0.427636	0.340838	3.24839	1.69842	0.262304	1.70017	0.239681	1.11607
ENSMUSG00000052026	0.176583	0.316708	0.374646	0.644457	1.03181	0.296079	1.17604	0.335899	1.44547
ENSMUSG00000052031	20.1983	15.4442	14.4083	10.8255	10.3536	12.2829	12.3945	14.6956	14.671
ENSMUSG00000052033	96.1218	106.152	94.4787	139.912	123.725	106.604	102.027	84.8577	84.1146
ENSMUSG00000052040	8.97324	8.96568	7.11241	7.86367	7.39933	7.49572	5.81702	6.91857	7.34493
ENSMUSG00000052056	8.3512	9.97269	10.2884	10.534	11.3435	10.0518	9.5326	9.05882	10.6858
ENSMUSG00000052087	0.99332	1.52017	1.0782	0.398372	0	1.15768	0.72195	1.14204	0.737136
ENSMUSG00000052102	97.9393	55.5434	47.4127	51.4542	40.4229	53.4749	44.6522	58.1433	59.9677
ENSMUSG00000052105	43.7213	42.6102	42.0753	44.231	39.0944	57.6785	41.1793	48.1107	40.9003
ENSMUSG00000052117	0.443463	0.247754	0.415142	2.39833	1.4437	0.503847	1.30666	0.307853	1.37558
ENSMUSG00000052125	0.491992	0.322225	0.421803	1.03372	0.414676	1.26872	0.698647	0.447681	0.351503
ENSMUSG00000052133	2.00148	3.384	2.48359	1.85177	3.55071	2.37376	2.51114	2.52852	2.9139
ENSMUSG00000052137	1.4713	1.11264	1.89608	2.51029	3.29974	1.32569	1.67261	1.12594	1.28582
ENSMUSG00000052139	47.5729	48.6001	48.9268	63.5927	66.8376	56.0972	61.0617	47.9159	52.8839
ENSMUSG00000052144	68.5406	74.2158	80.2777	79.5732	93.5806	69.9062	75.9165	58.9571	71.8759
ENSMUSG00000052146	2820.83	2604.7	1963.11	1726.44	1545.37	2073.32	1661.24	2134.28	2080.15
ENSMUSG00000052151	14.9338	13.5289	12.8417	3.59585	5.82638	12.3825	7.45604	12.0768	9.8854
ENSMUSG00000052155	4.61285	2.98729	4.3022	5.62214	7.21317	3.78546	5.34474	4.01703	5.47201
ENSMUSG00000052160	1.36459	2.52363	1.96381	1.7039	1.5664	1.98189	2.47426	3.3854	2.26874
ENSMUSG00000052180	5.73096	2.35518	1.89001	4.36778	6.80171	2.13033	4.47922	1.47574	4.07996
ENSMUSG00000052214	12.6335	10.2747	10.4231	8.45471	8.47845	11.1594	8.98716	10.0389	9.50742
ENSMUSG00000052253	50.7362	48.4334	44.7679	41.4078	45.7767	48.066	45.0211	48.1598	50.1904
ENSMUSG00000052291	0.90062	1.42119	0.578011	2.03126	1.6221	0.633475	0.626263	1.22302	0.878319
