tracking_id	13_1	13_2	13_3	14_1	14_2	14_3
ENSMUSG00000001948	2.50955	2.11557	3.89046	1.04833	2.2484	1.37983	
ENSMUSG00000001962	44.8572	54.9681	48.793	24.9351	25.6437	28.3389	
ENSMUSG00000001964	31.6904	41.9728	47.0534	29.14	28.4178	29.7715	
ENSMUSG00000001983	7.59294	9.65794	7.91149	6.96866	7.66033	5.28138	
ENSMUSG00000001985	0	0	0.0238468	0.0177311	0	0	
ENSMUSG00000001986	15.2687	15.0353	20.3918	54.3583	24.4567	27.1055	
ENSMUSG00000001988	0.113016	0.0893598	0	0.117589	0.110694	0.142141	
ENSMUSG00000001995	1.1696	0.359876	0.249806	1.32399	1.64912	1.19554	
ENSMUSG00000001998	4.08156	5.03239	3.16333	5.58391	5.44673	5.77336	
ENSMUSG00000001999	61.2394	66.9467	61.1775	29.2583	28.3885	28.164	
ENSMUSG00000002006	0.0671744	0.103683	0.112457	0.0599472	0.0421487	0.0765788	
ENSMUSG00000002007	0	0.278982	0.170365	0.19039	0.552834	0.0523634	
ENSMUSG00000002010	233.523	232.288	248.875	91.7769	86.0928	90.5559	
ENSMUSG00000002012	6.79299	5.49446	5.19201	6.5572	5.7573	5.77176	
ENSMUSG00000002014	194.312	208.65	222.431	128.235	140.452	143.601	
ENSMUSG00000002015	298.49	306.47	340.246	261.744	278.311	266.305	
ENSMUSG00000002017	20.7393	18.8694	21.5895	23.0863	25.6517	26.0687	
ENSMUSG00000002020	15.7272	17.6817	19.1164	49.8432	42.9672	40.6648	
ENSMUSG00000002028	0.864211	0.534246	0.670217	1.91163	2.15053	1.52231	
ENSMUSG00000002031	82.4037	100.79	126.493	89.7554	69.6121	64.1112	
ENSMUSG00000002032	0.594477	0.097204	0.324591	0.262646	1.69402	0.646411	
ENSMUSG00000002033	0	0	0	0	0	0	
ENSMUSG00000002043	182.206	196.667	196.592	93.2055	106.694	101.598	
ENSMUSG00000002052	16.7852	19.7463	18.2096	15.7549	18.5844	16.0749	
ENSMUSG00000002055	12.4875	10.7116	13.7926	10.5232	11.254	9.6064	
ENSMUSG00000002057	0	0.0781292	0.0282418	0.0377739	0.0319843	0.0217767	
ENSMUSG00000002058	13.8229	13.3571	11.9055	15.5441	12.1412	15.7679	
ENSMUSG00000002059	163.58	165.178	172.062	125.084	129.817	126.767	
ENSMUSG00000002064	31.8288	36.3718	47.2704	48.7842	50.3456	53.0966	
ENSMUSG00000002068	25.0169	15.2306	15.1397	17.9569	12.729	13.4556	
ENSMUSG00000002076	0.721773	0.2097	0.549073	0.204677	0.171494	0.309856	
ENSMUSG00000002083	5.2587	3.91653	2.69412	7.15166	5.55638	8.35986	
ENSMUSG00000002100	0.787803	0.887006	1.06453	0.229505	0.134342	0.11655	
ENSMUSG00000002102	253.03	276.683	315.446	122.561	133.226	128.588	
ENSMUSG00000002103	10.4409	10.1803	10.8293	20.8998	21.5716	20.6749	
ENSMUSG00000002104	0	0	0.18745	0.0577051	0.106568	0	
ENSMUSG00000002105	23.6408	27.7586	29.2064	107.853	106.528	108.93	
ENSMUSG00000002107	28.225	27.1926	33.9265	45.1493	34.1889	32.3542	
ENSMUSG00000002108	0.0184725	0.185273	0.510936	0.212963	0.332869	0.329356	
ENSMUSG00000002109	2.74181	4.0892	3.9675	6.58624	6.28796	5.25717	
ENSMUSG00000002111	0.688486	0.0650454	0.141622	0.181439	0.127665	0	
ENSMUSG00000002129	14.0549	15.3483	16.4145	14.674	14.4943	16.2272	
ENSMUSG00000002147	26.5457	28.2887	27.1288	39.8531	38.6569	37.0265	
ENSMUSG00000002190	0.128329	0.168995	0.119336	0.0444852	0	0.125885	
ENSMUSG00000002204	0.273719	0	0.137091	0.0186316	0	0	
ENSMUSG00000002205	8.50799	9.13967	11.5167	16.04	18.7134	15.6295	
ENSMUSG00000002210	6.64071	6.11896	7.76183	7.69927	6.19642	5.89374	
ENSMUSG00000002221	3.61055	2.43911	1.11107	3.94038	2.31436	2.06778	
ENSMUSG00000002222	1.25773	2.23512	0.817504	1.19769	0.998173	1.0237	
ENSMUSG00000002227	38.9708	51.0267	60.3235	35.1091	35.7705	35.3986	
ENSMUSG00000002228	48.7745	61.2949	58.9794	30.3436	33.8013	33.1798	
ENSMUSG00000002233	473.299	574.725	563.53	187.718	266.302	279.043	
ENSMUSG00000002240	0	0	0	0	0	0	
ENSMUSG00000002249	3.51317	3.8075	3.87245	6.58729	5.50162	6.19859	
ENSMUSG00000002250	1.0301	1.2898	0.349676	1.80085	1.09136	1.37103	
ENSMUSG00000002257	29.1963	31.2859	31.1748	16.4195	21.6713	17.5105	
ENSMUSG00000002265	19.41	19.9279	17.9837	40.9209	38.6303	35.4549	
ENSMUSG00000002266	0.13485	0.0569275	0.294199	1.04737	0.939831	0.418577	
ENSMUSG00000002274	8.70067	4.89773	4.89647	1.85967	1.77335	1.45044	
ENSMUSG00000002279	14.2545	13.751	14.5771	20.0351	20.5551	20.2144	
ENSMUSG00000002280	11.7928	13.7918	15.9914	13.2984	13.3439	11.4471	
ENSMUSG00000002289	4.37667	4.14959	4.51741	13.5568	15.1605	13.5967	
ENSMUSG00000002297	16.2241	16.8981	18.1315	15.9429	15.8482	14.83	
ENSMUSG00000002307	17.7918	15.9342	12.079	22.7406	23.2855	22.5483	
ENSMUSG00000002308	29.4388	33.9049	34.6075	17.36	15.8324	19.8074	
ENSMUSG00000002319	104.683	127.175	131.51	59.0008	69.2671	60.8517	
ENSMUSG00000002320	33.385	36.2847	41.5896	56.5493	55.2547	51.6916	
ENSMUSG00000002324	0.390128	0.619741	0.521933	0.175592	0.0734089	0.259479	
ENSMUSG00000002325	2.5858	2.34494	2.58026	9.08861	8.85581	6.54831	
ENSMUSG00000002326	32.6462	40.6831	44.5252	23.4642	26.6207	25.5133	
ENSMUSG00000002329	29.0462	32.5726	33.4798	21.4069	22.3882	23.7026	
ENSMUSG00000002332	131.286	135.802	151.401	57.5761	57.521	60.5551	
ENSMUSG00000002341	0.0358596	0.00554685	0	0.00956118	0	0.0186803	
ENSMUSG00000002342	22.9525	30.4453	26.0308	40.2408	40.6684	37.8223	
ENSMUSG00000002343	6.1046	6.29575	7.33698	9.41572	8.60973	8.86842	
ENSMUSG00000002345	41.9398	45.1882	48.4362	23.9217	24.0194	24.3656	
ENSMUSG00000002346	3.75177	5.4148	4.31022	6.43641	6.48012	4.68044	
ENSMUSG00000002365	51.4819	36.1036	31.3109	24.9672	19.2731	21.3208	
ENSMUSG00000002372	32.9057	38.1553	35.8309	37.0036	40.9921	38.7826	
ENSMUSG00000002379	558.069	583.172	629.533	228.593	276.212	286.04	
ENSMUSG00000002384	4.24939	6.24343	5.8398	1.73363	1.56111	1.41446	
ENSMUSG00000002393	12.6309	5.86828	3.07381	8.57893	5.885	7.53815	
ENSMUSG00000002395	73.8041	86.52	88.103	43.2806	57.537	60.0972	
ENSMUSG00000002396	6.66705	6.84661	5.73969	4.05414	4.70086	5.15551	
ENSMUSG00000002409	2.95574	2.6359	1.78459	4.38801	4.99861	3.93872	
ENSMUSG00000002413	2.62714	1.79452	2.11896	5.38547	4.57472	4.37206	
ENSMUSG00000002416	367.261	441.702	411.965	140.547	199.26	182.852	
ENSMUSG00000002428	10.9615	12.9495	15.3433	12.0189	12.5503	14.4251	
ENSMUSG00000002455	39.2805	40.2457	40.5531	31.8391	32.9899	30.3125	
ENSMUSG00000002458	50.5455	57.9057	61.0219	45.4544	46.5507	45.6976	
ENSMUSG00000002459	2.19909	3.39063	3.02268	0.82506	1.32093	0.638084	
ENSMUSG00000002475	0.237378	0.447765	0.128548	0.424878	0.424047	0.523691	
ENSMUSG00000002477	84.414	97.5195	92.3697	45.3406	50.7375	49.0358	
ENSMUSG00000002486	3.93966	3.19567	3.65462	3.55175	3.6731	3.13479	
ENSMUSG00000002489	0.960504	0.646742	1.38236	2.02202	1.62802	2.62905	
ENSMUSG00000002496	51.0968	45.3787	42.6089	31.6473	29.6582	29.4808	
ENSMUSG00000002500	0	0	0.128093	0.0303169	0	0	
ENSMUSG00000002504	36.6825	28.1009	25.9673	26.6244	20.974	22.4287	
ENSMUSG00000002524	126.759	137.46	145.387	124.361	130.045	127.665	
ENSMUSG00000002546	18.9161	17.2767	17.1763	27.9047	25.568	26.8389	
ENSMUSG00000002550	17.7931	20.5121	18.9828	35.6103	33.2841	32.1492	
ENSMUSG00000002565	0.156508	0.288814	0.0872361	0.00817078	0.0197024	0	
ENSMUSG00000002578	0.864426	0.363886	0.898619	2.51806	1.73398	1.36874	
ENSMUSG00000002580	178.588	197.289	206.758	74.0054	92.922	94.2696	
ENSMUSG00000002588	0.150441	0	0.163656	0.0177716	0.0729764	0	
ENSMUSG00000002602	260.073	269.336	275.176	386.144	434.493	408.418	
ENSMUSG00000002603	14.582	15.7512	14.3915	11.7708	10.2465	12.6866	
ENSMUSG00000002608	13.3924	16.8894	12.4988	18.5208	19.4454	15.523	
ENSMUSG00000002617	0.0848091	0.374391	0.531338	3.52161	3.22667	3.62222	
ENSMUSG00000002625	16.4344	18.4084	17.9197	27.5877	27.9867	27.8074	
ENSMUSG00000002633	0	0	0	0	0	0	
ENSMUSG00000002635	28.9068	26.5794	34.6789	22.5938	25.2105	28.7515	
ENSMUSG00000002658	49.9564	58.05	59.1825	30.2403	30.762	30.8353	
ENSMUSG00000002660	119.624	132.284	145.219	60.4334	57.892	58.1253	
ENSMUSG00000002661	12.8839	16.738	17.4602	12.3686	13.6092	13.8771	
ENSMUSG00000002664	0	0	0	0.492723	0	0	
ENSMUSG00000002668	0.268414	0.343023	0.0306413	0.258752	0	0.0283472	
ENSMUSG00000002679	24.403	26.0813	29.4968	32.7071	32.2436	32.0812	
ENSMUSG00000002688	2.3603	0.90695	0.675661	2.07389	1.14263	1.25325	
ENSMUSG00000002699	0.181846	0	0	0	0	0	
ENSMUSG00000002718	78.2048	82.0799	89.4042	52.992	50.9	50.1809	
ENSMUSG00000002728	88.4518	96.5481	100.391	81.1246	82.4575	80.8174	
ENSMUSG00000002731	13.5216	15.3961	16.5324	9.44988	10.4576	10.1715	
ENSMUSG00000002732	62.2276	66.1363	80.555	77.2698	96.6741	98.1822	
ENSMUSG00000002733	1.60706	0.811919	0.918752	1.18365	1.05747	1.32482	
ENSMUSG00000002741	55.4892	62.0056	69.7924	41.4821	43.0033	42.0097	
ENSMUSG00000002748	7.89711	4.49954	3.11788	5.90114	4.80102	4.81892	
ENSMUSG00000002763	9.58871	2.77824	1.53242	2.21782	1.6156	2.05665	
ENSMUSG00000002767	95.2067	106.508	117.425	46.695	51.0915	47.1851	
ENSMUSG00000002768	243.155	231.979	263.577	116.873	127.411	126.625	
ENSMUSG00000002769	0.204521	0.744357	0.766125	0.120934	0.272038	0.10322	
ENSMUSG00000002771	0.813534	0.596655	0.342977	0.081413	0.11992	0.112544	
ENSMUSG00000002778	113.773	117.872	142.406	111.378	109.826	112.033	
ENSMUSG00000002781	9.73894	9.9014	13.0246	6.47598	5.72792	6.68143	
ENSMUSG00000002791	0.0460205	0	0.0419858	0.305211	0.294183	0.337013	
ENSMUSG00000002797	11.8034	11.758	13.9759	3.94691	3.62166	5.86042	
ENSMUSG00000002799	1.86197	2.28093	1.44401	0.979237	1.03088	1.4926	
ENSMUSG00000002803	3.69499	1.8884	2.34225	6.40044	5.17691	5.13519	
ENSMUSG00000002804	48.7091	45.6854	45.7179	23.2817	22.3861	25.1822	
ENSMUSG00000002808	31.1636	40.586	44.2954	46.6401	43.6289	44.609	
ENSMUSG00000002812	93.2635	102.473	102.1	62.6799	63.4787	56.6182	
ENSMUSG00000002814	2.47617	2.68045	3.71021	6.75521	6.1517	6.59147	
ENSMUSG00000002820	5.95189	8.86632	6.91352	9.6206	13.271	9.15211	
ENSMUSG00000002825	46.3458	43.5378	49.0588	26.2461	22.3426	22.7633	
ENSMUSG00000002831	0.00566005	0.0139995	0.00757032	0	0	0.0117709	
ENSMUSG00000002833	55.8417	63.5212	73.212	42.4417	45.1106	41.7365	
ENSMUSG00000002835	6.36435	4.21927	2.63351	2.92488	2.32242	2.47579	
ENSMUSG00000002844	59.8716	65.2745	61.8623	42.7949	53.0407	50.2	
ENSMUSG00000002845	16.8211	18.4032	15.1195	47.4411	62.0478	67.2143	
ENSMUSG00000002846	5.81978	5.65624	4.06385	3.49012	3.74785	3.23413	
ENSMUSG00000002847	3.5253	2.55824	2.81039	4.66628	5.45951	4.83712	
ENSMUSG00000002870	40.3737	44.4502	45.1563	19.3348	19.7768	18.0587	
ENSMUSG00000002871	13.9911	23.5315	18.5212	40.3775	34.8337	27.3917	
ENSMUSG00000002881	13.7359	8.09745	7.65393	3.5997	2.84146	3.95145	
ENSMUSG00000002885	21.1713	21.9185	25.6711	30.6928	32.0523	27.6855	
ENSMUSG00000002897	5.60803	3.98096	4.78606	13.8424	10.3602	10.9223	
ENSMUSG00000002900	69.8211	73.7727	73.9588	132.476	143.887	121.912	
ENSMUSG00000002908	1.51916	1.52008	1.2527	2.18182	2.08662	1.43009	
ENSMUSG00000002910	2.57619	2.42036	2.20672	2.73953	1.1701	1.8667	
ENSMUSG00000002930	0.104712	0	0	0	0	0	
ENSMUSG00000002944	1.09005	0.333892	0.613909	0.138951	0	0.0466413	
ENSMUSG00000002948	23.627	30.9207	35.2924	21.3419	17.0117	15.8299	
ENSMUSG00000002949	27.4768	28.8262	31.6597	23.7371	23.3038	27.027	
ENSMUSG00000002957	166.835	155.243	141.08	93.4373	84.7485	81.4992	
ENSMUSG00000002963	26.3598	33.817	30.6992	26.0131	26.9583	31.691	
ENSMUSG00000002968	55.3697	53.5747	51.3587	26.1643	31.5217	30.9853	
ENSMUSG00000002980	0.845548	1.53837	0.809404	2.8223	3.17253	2.98327	
ENSMUSG00000002981	78.2526	88.9294	89.4682	83.7982	83.3339	81.26	
ENSMUSG00000002983	7.34277	4.50767	4.08755	8.01915	6.98482	8.77698	
ENSMUSG00000002984	151.278	115.532	95.8182	42.8803	41.4826	39.4977	
ENSMUSG00000002985	37.1539	25.7951	30.4587	5.8116	6.22728	6.25707	
ENSMUSG00000002992	0	0	0	0	0	0	
ENSMUSG00000002996	31.1554	34.5562	41.4824	71.2939	66.6605	66.7426	
ENSMUSG00000002997	36.9094	17.6237	11.7313	17.0699	8.36617	11.5498	
ENSMUSG00000003031	0.226358	0.428441	0.513789	0.957733	0.974972	1.16833	
ENSMUSG00000003032	213.037	171.637	131.445	43.1442	49.5098	35.4436	
ENSMUSG00000003033	61.962	70.0545	76.6232	51.0634	53.5388	54.7801	
ENSMUSG00000003037	40.0385	41.7329	45.3164	41.9677	54.5642	56.3252	
ENSMUSG00000003038	203.423	237.197	235.843	74.5118	97.8549	108.104	
ENSMUSG00000003039	38.4338	42.4095	41.3067	26.272	29.8152	30.3375	
ENSMUSG00000003051	0	0.0234272	0.127672	0.098369	0	0.232958	
ENSMUSG00000003053	0	0	0	0.0087333	0.018421	0	
ENSMUSG00000003062	103.107	109.16	112.647	78.1611	80.818	73.5256	
ENSMUSG00000003068	14.092	8.37791	5.75453	9.37204	3.43754	6.30249	
ENSMUSG00000003070	2.00637	0.637295	0.40264	1.08411	1.13201	1.02435	
ENSMUSG00000003072	1126.9	1212.82	1231.2	276.783	318.691	319.509	
ENSMUSG00000003099	62.3836	65.3525	67.7143	27.3283	27.856	27.436	
ENSMUSG00000003119	0.868297	1.00526	0.978737	2.62081	2.55888	2.51451	
ENSMUSG00000003123	0.898159	1.6258	1.11368	2.53172	2.78022	2.22145	
ENSMUSG00000003131	108.034	115.521	116.541	114.46	125.803	116.101	
ENSMUSG00000003134	1.39204	1.39946	1.40835	0.676499	0.971476	0.969118	
ENSMUSG00000003135	9.08723	5.20958	4.2373	8.80647	5.07321	4.47733	
ENSMUSG00000003153	9.61063	10.6073	8.15365	9.89639	10.7063	10.7621	
ENSMUSG00000003154	4.57829	3.79289	2.65707	6.84023	3.82253	3.62906	
ENSMUSG00000003161	468.139	494.764	507.296	291.82	294.831	296.073	
ENSMUSG00000003166	22.3956	23.0247	26.0177	33.9907	35.1957	28.7585	
ENSMUSG00000003184	19.6691	20.488	18.2913	29.7195	33.0951	30.9099	
ENSMUSG00000003190	5.55501	5.077	8.70692	7.23053	9.53448	10.813	
ENSMUSG00000003198	0.505901	0.10813	0.234971	0.378165	0.175145	0.52941	
ENSMUSG00000003199	174.184	156.555	145.156	93.3713	82.5522	92.5672	
ENSMUSG00000003200	70.6526	74.7754	79.4961	136.856	157.04	144.663	
ENSMUSG00000003206	0	0.129055	0	0.025975	0	0	
ENSMUSG00000003208	3.17545	4.07591	3.12486	4.2974	5.9447	4.44765	
ENSMUSG00000003226	7.41904	8.44252	8.32921	17.506	18.9379	15.9855	
ENSMUSG00000003227	0	0	0	0.026378	0	0	
ENSMUSG00000003228	2.64755	1.96578	1.75252	4.36427	4.90686	2.33562	
ENSMUSG00000003233	9.59601	4.75639	4.09776	12.3107	7.47206	8.74333	
ENSMUSG00000003234	13.9576	18.911	21.657	29.1942	29.0414	28.4478	
ENSMUSG00000003235	89.3887	70.5629	56.5288	30.6877	24.7747	26.2732	
ENSMUSG00000003269	30.7642	35.0388	32.325	35.0947	33.8074	41.1167	
ENSMUSG00000003271	13.1065	13.8914	15.4528	2.55737	2.29728	2.03223	
ENSMUSG00000003273	1.85656	1.96029	2.50384	3.35867	2.78515	2.71213	
ENSMUSG00000003279	11.5731	7.1665	5.64403	1.28585	2.42176	2.50601	
ENSMUSG00000003282	0.210989	0.600122	0.337133	1.24923	1.6088	0.78678	
ENSMUSG00000003283	44.0926	53.2982	56.3997	7.59197	6.31542	7.71841	
ENSMUSG00000003299	111.196	112.92	123.896	45.8616	53.104	51.1773	
ENSMUSG00000003308	33.4152	26.3688	28.0704	33.4792	30.7703	30.2198	
ENSMUSG00000003309	9.31834	8.51566	8.58294	2.01963	2.1256	1.47451	
ENSMUSG00000003316	73.4018	64.4299	58.7421	121.459	100.416	99.2027	
ENSMUSG00000003341	0.026231	0.14792	0.100299	0.0938326	0.0663656	0.0841348	
ENSMUSG00000003344	9.24718	2.87165	3.28754	2.7854	1.38113	2.5058	
ENSMUSG00000003345	22.0773	8.18597	7.93064	5.10613	3.35635	3.60315	
ENSMUSG00000003346	173.23	134.203	120.384	71.8848	59.9003	63.2174	
ENSMUSG00000003348	20.7012	23.2651	19.5885	48.4966	46.002	48.8703	
ENSMUSG00000003352	35.5823	34.6457	32.5297	21.3438	21.245	22.0324	
ENSMUSG00000003354	0.229178	0.234531	0.076657	0.35872	0.229268	0.505072	
ENSMUSG00000003355	85.1371	89.0683	101.833	91.0046	102.111	103.55	
ENSMUSG00000003360	2.17066	6.07811	4.39599	3.94832	5.43993	3.29307	
ENSMUSG00000003363	71.2305	77.7924	77.4049	96.4883	98.7704	99.0644	
ENSMUSG00000003378	1.48331	1.10739	0.21423	2.11595	0.475907	0.802682	
ENSMUSG00000003379	0.0787876	0.128525	0.0351441	0.0191185	0.0781975	0	
ENSMUSG00000003380	317.441	322.861	351.502	191.75	220.552	216.589	
ENSMUSG00000003382	2.50183	1.62565	1.73775	4.39795	5.17025	4.98649	
ENSMUSG00000003402	69.2294	79.8311	80.1074	75.7799	81.6587	81.5873	
ENSMUSG00000003410	0.00654772	0	0	0.0280691	0.00996121	0	
ENSMUSG00000003411	13.6989	12.284	18.8413	3.63952	5.67124	4.62516	
ENSMUSG00000003418	0.103341	0.0470518	0.00564968	0.0270235	0.0644503	0.0792524	
ENSMUSG00000003420	32.9943	38.059	34.8364	64.466	70.5956	67.6226	
ENSMUSG00000003421	54.7639	61.1649	65.0718	37.8724	41.1901	42.0112	
ENSMUSG00000003423	55.4635	62.5272	61.2354	26.5326	30.7636	31.0925	
ENSMUSG00000003429	1757.58	2047.24	2034.69	466.819	606.571	627.073	
ENSMUSG00000003435	78.1139	82.7996	89.2961	49.6685	52.538	54.2916	
ENSMUSG00000003436	2.10727	3.01099	1.19242	0.0511713	0.318697	0.108794	
ENSMUSG00000003437	29.2424	30.7197	36.5349	31.4764	30.7483	28.9593	
ENSMUSG00000003438	132.528	146.274	141.476	45.5696	47.6154	48.0414	
ENSMUSG00000003444	23.9182	23.3922	24.2041	16.4839	21.4405	22.302	
ENSMUSG00000003452	1.2191	2.17475	1.83824	2.00516	1.48216	1.57484	
ENSMUSG00000003458	74.4332	91.9462	83.417	122.401	127.101	123.856	
ENSMUSG00000003464	106.539	108.683	112.923	74.135	75.7646	72.6251	
ENSMUSG00000003469	1.6948	2.1784	1.70037	0.598785	1.09845	0.896736	
ENSMUSG00000003476	1.53856	1.21635	0.857581	0.306738	0.348738	0.261275	
ENSMUSG00000003477	0	0	0.0645847	0.0359838	0	0.246394	
ENSMUSG00000003484	0	0.0266729	0	0	0.131162	0	
ENSMUSG00000003500	81.0915	86.0706	91.5681	58.3866	57.9465	60.4221	
ENSMUSG00000003505	0	0	0	0.0162545	0	0	
ENSMUSG00000003518	10.8495	12.0839	13.4878	7.93506	8.39344	7.92068	
ENSMUSG00000003526	13.1729	13.1441	15.3975	2.73705	2.9506	2.22559	
ENSMUSG00000003527	9.58083	8.23217	12.9643	18.172	19.6634	17.3799	
ENSMUSG00000003528	272.763	282.21	262.294	203.782	194.711	198.274	
ENSMUSG00000003531	121.283	113.606	130.622	57.3375	56.8237	60.8879	
ENSMUSG00000003534	15.3655	15.3024	11.3368	25.9671	27.5186	22.2286	
ENSMUSG00000003541	9.25066	11.745	13.2562	70.4397	79.4353	83.7168	
ENSMUSG00000003545	0.809371	0.862869	1.19145	5.30946	7.16341	5.6772	
ENSMUSG00000003546	18.8261	25.6932	23.0304	12.7419	13.956	12.6748	
ENSMUSG00000003549	46.8452	52.0901	60.0087	25.7871	31.57	29.4197	
ENSMUSG00000003555	0.10501	0	0	0.0145728	0.030206	0.0409269	
ENSMUSG00000003559	8.70592	9.45135	9.58283	5.31513	6.66093	6.86841	
ENSMUSG00000003573	25.0007	26.0087	24.5501	16.0351	15.8044	16.7761	
ENSMUSG00000003575	2.11849	2.73521	2.06416	4.72318	3.94982	4.07725	
ENSMUSG00000003581	6.17638	5.07995	4.07702	14.4306	13.2108	15.5145	
ENSMUSG00000003585	0.0650916	0.0793784	0.0176179	0.593438	0.517222	0.203745	
ENSMUSG00000003604	16.0481	4.99643	2.68492	1.16621	0.594655	0.616488	
ENSMUSG00000003617	0.914457	0.524494	0.672585	1.51309	1.59231	2.23715	
ENSMUSG00000003623	22.4192	24.4687	25.9477	21.8816	21.2728	20.2976	
ENSMUSG00000003644	12.8333	12.2288	12.0314	9.41874	6.28701	6.79372	
ENSMUSG00000003657	0	0	0	0	0	0	
ENSMUSG00000003660	45.3634	48.4689	47.5969	29.2668	30.3477	24.4448	
ENSMUSG00000003662	31.5789	36.9399	37.5414	27.812	32.3991	35.1426	
ENSMUSG00000003665	0.0990383	0.0937907	0.1128	1.04403	0.561626	0.496263	
ENSMUSG00000003680	8.17834	9.50098	5.764	7.80939	7.98362	9.36153	
ENSMUSG00000003721	26.9636	28.268	32.501	64.2663	53.9137	55.1306	
ENSMUSG00000003731	13.9369	15.5753	15.473	13.7773	13.5822	12.7689	
ENSMUSG00000003746	4.67209	3.59492	3.41046	8.29665	7.19224	6.59826	
ENSMUSG00000003752	5.38373	7.01527	5.71382	7.14647	6.34233	7.66531	
ENSMUSG00000003762	26.1163	23.672	22.7209	17.0897	20.439	19.5709	
ENSMUSG00000003778	13.2538	15.1109	17.2205	32.2486	31.4476	31.9454	
ENSMUSG00000003779	56.6696	57.9843	60.1556	31.0832	30.2246	29.9962	
ENSMUSG00000003808	69.8567	69.1634	77.3015	41.703	43.5507	45.624	
ENSMUSG00000003809	15.6962	18.8146	20.7684	12.6656	11.6522	11.9832	
ENSMUSG00000003810	6.09366	4.18458	3.76418	3.02065	3.75786	4.19271	
ENSMUSG00000003812	3.40264	2.67844	3.14356	3.20656	2.76303	3.52462	
ENSMUSG00000003813	139.74	163.002	162.563	77.5245	85.1491	85.5503	
ENSMUSG00000003814	586.459	648.472	713.806	545.021	506.274	512.594	
ENSMUSG00000003824	22.8404	27.8922	30.2622	11.8386	10.2978	14.4671	
ENSMUSG00000003847	3.28213	2.02962	1.18872	5.68087	7.73103	6.88637	
ENSMUSG00000003848	31.4945	39.8429	36.0826	29.2526	30.2306	31.9505	
ENSMUSG00000003849	128.872	139.658	141.539	38.0206	43.5217	41.1575	
ENSMUSG00000003863	7.81929	9.61756	8.65637	2.01343	2.8694	3.74645	
ENSMUSG00000003865	40.9158	48.8078	53.0989	53.7568	52.7177	47.6986	
ENSMUSG00000003868	157.85	156.275	157.346	41.6335	45.3128	50.5522	
ENSMUSG00000003872	2.70272	4.36151	1.83708	1.43085	2.64713	3.6908	
ENSMUSG00000003873	465.045	478.608	520.658	222.188	272.056	275.369	
ENSMUSG00000003882	0.019124	0	0.0326282	0.0953891	0.0363765	0.553229	
ENSMUSG00000003923	5.95892	9.1429	8.38763	9.34775	11.9757	13.5927	
ENSMUSG00000003929	0.971219	0.571959	0.643624	3.70191	2.12248	2.06923	
ENSMUSG00000003934	0.160034	0	0.0570861	0.160362	0.096964	0.132029	
ENSMUSG00000003948	36.7116	36.2503	35.6839	25.1019	26.2473	27.5737	
ENSMUSG00000003949	0.211962	0.24056	0.2258	0.49624	0.147084	0.0969127	
ENSMUSG00000003955	1030.95	1146.73	1158.33	564.368	633.657	672.762	
ENSMUSG00000003970	1001.19	1091	1104.25	233.504	275.389	290.776	
ENSMUSG00000003974	0	0	0.0897683	0	0.0169319	0	
ENSMUSG00000003992	32.8738	31.6857	33.9206	46.8972	50.1708	41.801	
ENSMUSG00000004018	8.69332	8.2251	8.60011	4.45991	6.79725	3.16779	
ENSMUSG00000004031	0.128298	0.275674	0.349569	0.0059107	0.037259	0.0171437	
ENSMUSG00000004032	194.627	200.22	215.965	90.5688	95.2065	93.441	
ENSMUSG00000004035	2.98607	3.22317	4.58164	2.01278	1.16541	1.60059	
ENSMUSG00000004038	0	0	0.0401057	0	0	0	
ENSMUSG00000004040	74.7506	76.4024	82.985	121.968	142.192	131.515	
ENSMUSG00000004043	8.20636	10.0064	9.38456	10.1268	10.5987	8.68955	
ENSMUSG00000004044	346.036	369.408	389.871	130.027	144.709	146.319	
ENSMUSG00000004054	6.06013	6.13192	5.75287	7.81897	6.46534	7.07924	
ENSMUSG00000004056	63.4115	70.7733	80.5002	58.9431	58.3143	57.6282	
ENSMUSG00000004069	44.5285	48.6965	54.2373	43.705	43.3457	41.7389	
ENSMUSG00000004070	37.1376	36.6903	40.0395	28.7046	32.1031	35.1625	
ENSMUSG00000004071	8.97531	11.6737	7.37557	27.4586	26.5707	24.0907	
ENSMUSG00000004085	43.6933	45.4727	44.0195	40.1862	37.8149	36.1942	
ENSMUSG00000004096	114.167	129.139	134.778	52.4346	60.7136	61.8516	
ENSMUSG00000004098	23.6468	23.7933	27.2382	52.2506	53.7351	48.381	
ENSMUSG00000004099	24.7977	23.3304	26.3228	20.4116	23.1551	18.4968	
ENSMUSG00000004100	16.7492	16.8735	17.7411	21.7719	22.7455	24.8736	
ENSMUSG00000004105	151.177	162.656	170.951	332.849	326.737	301.56	
ENSMUSG00000004110	0.0150334	0.011827	0.0154579	0.113216	0.0339306	0.0514213	
ENSMUSG00000004113	0.422498	0.174067	0.0627829	0.18104	0.180265	0.0829512	
ENSMUSG00000004127	6.4404	7.06994	11.224	5.21681	5.47719	5.43119	
ENSMUSG00000004151	5.53041	4.87018	6.32545	7.16442	8.42482	9.35229	
ENSMUSG00000004187	0.25511	0.6248	1.28479	2.22918	1.68966	1.48126	
ENSMUSG00000004207	251.057	287.058	316.22	381.988	403.74	385.267	
ENSMUSG00000004221	15.6562	14.6815	14.6787	18.8064	20.1314	17.9563	
